tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
932,6/1/2013 2:39,6/1/2013 2:55,2004,6 Ave & Broome St,40.724399,-74.004704,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,15889,Customer,NULL,0
904,6/1/2013 2:40,6/1/2013 2:55,505,6 Ave & W 33 St,40.74901271,-73.98848395,NULL,NULL,NULL,NULL,15752,Customer,NULL,0
1428,6/1/2013 2:41,6/1/2013 3:05,498,Broadway & W 32 St,40.74854862,-73.98808416,459,W 20 St & 11 Ave,40.746745,-74.007756,15806,Customer,NULL,0
414,6/1/2013 2:38,6/1/2013 2:45,402,Broadway & E 22 St,40.7403432,-73.98955109,453,W 22 St & 8 Ave,40.74475148,-73.99915362,19416,Subscriber,1986,1
1578,6/1/2013 2:43,6/1/2013 3:09,293,Lafayette St & E 8 St,40.73020661,-73.99102628,457,Broadway & W 58 St,40.76695317,-73.98169333,18488,Customer,NULL,0
1530,6/1/2013 2:43,6/1/2013 3:09,293,Lafayette St & E 8 St,40.73020661,-73.99102628,392,Jay St & Tech Pl,40.695065,-73.987167,17220,Customer,NULL,0
250,6/1/2013 2:44,6/1/2013 2:48,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,17727,Subscriber,1981,1
1318,6/1/2013 2:45,6/1/2013 3:07,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,18069,Subscriber,1981,1
237,6/1/2013 2:46,6/1/2013 2:50,295,Pike St & E Broadway,40.71406667,-73.99293911,82,St James Pl & Pearl St,40.71117416,-74.00016545,17954,Subscriber,1987,1
1358,6/1/2013 2:47,6/1/2013 3:10,406,Hicks St & Montague St,40.69512845,-73.99595065,445,E 10 St & Avenue A,40.72740794,-73.98142006,19096,Subscriber,1983,1
985,6/1/2013 2:48,6/1/2013 3:04,290,2 Ave & E 58 St,40.76020258,-73.96478473,433,E 13 St & Avenue A,40.72955361,-73.98057249,16471,Subscriber,1968,1
181,6/1/2013 2:48,6/1/2013 2:51,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,19045,Subscriber,1987,2
225,6/1/2013 2:49,6/1/2013 2:53,476,E 31 St & 3 Ave,40.74394314,-73.97966069,461,E 20 St & 2 Ave,40.73587678,-73.98205027,17534,Subscriber,1984,1
464,6/1/2013 2:50,6/1/2013 2:57,459,W 20 St & 11 Ave,40.746745,-74.007756,546,E 30 St & Park Ave S,40.74444921,-73.98303529,17371,Customer,NULL,0
744,6/1/2013 2:54,6/1/2013 3:06,350,Clinton St & Grand St,40.71559509,-73.9870295,NULL,NULL,NULL,NULL,17106,Customer,NULL,0
355,6/1/2013 2:53,6/1/2013 2:59,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,18019,Subscriber,1991,1
672,6/1/2013 2:55,6/1/2013 3:06,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,14955,Customer,NULL,0
673,6/1/2013 2:55,6/1/2013 3:06,350,Clinton St & Grand St,40.71559509,-73.9870295,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,19237,Customer,NULL,0
1100,6/1/2013 2:58,6/1/2013 3:16,446,W 24 St & 7 Ave,40.74487634,-73.99529885,296,Division St & Bowery,40.71413089,-73.9970468,19847,Subscriber,1977,1
958,6/1/2013 3:00,6/1/2013 3:16,401,Allen St & Rivington St,40.72019576,-73.98997825,519,Pershing Square North,40.751873,-73.977706,15138,Subscriber,1988,1
188,6/1/2013 3:01,6/1/2013 3:04,432,E 7 St & Avenue A,40.72621788,-73.98379855,3014,3969.TEMP (Bike The Branches - Central Branch),40.722852,-73.959114,18309,Subscriber,1983,1
1057,6/1/2013 3:05,6/1/2013 3:22,116,W 17 St & 8 Ave,40.74177603,-74.00149746,472,E 32 St & Park Ave,40.7457121,-73.98194829,19912,Subscriber,1986,1
620,6/1/2013 3:09,6/1/2013 3:19,285,Broadway & E 14 St,40.73454567,-73.99074142,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,18363,Customer,NULL,0
590,6/1/2013 3:09,6/1/2013 3:19,285,Broadway & E 14 St,40.73454567,-73.99074142,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,15035,Customer,NULL,0
683,6/1/2013 3:12,6/1/2013 3:23,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,412,Forsyth St & Canal St,40.7158155,-73.99422366,18019,Subscriber,1987,1
302,6/1/2013 3:13,6/1/2013 3:18,458,11 Ave & W 27 St,40.751396,-74.005226,488,W 39 St & 9 Ave,40.75645824,-73.99372222,15479,Subscriber,1979,1
454,6/1/2013 3:15,6/1/2013 3:22,312,Allen St & Stanton St,40.722055,-73.989111,502,Henry St & Grand St,40.714215,-73.981346,16613,Subscriber,1987,1
886,6/1/2013 3:03,6/1/2013 3:17,489,10 Ave & W 28 St,40.75066386,-74.00176802,297,E 15 St & 3 Ave,40.734232,-73.986923,20054,Subscriber,1983,1
1186,6/1/2013 3:18,6/1/2013 3:38,150,E 2 St & Avenue C,40.7208736,-73.98085795,293,Lafayette St & E 8 St,40.73020661,-73.99102628,20133,Subscriber,1984,1
1703,6/1/2013 3:19,6/1/2013 3:48,212,W 16 St & The High Line,40.74334935,-74.00681753,406,Hicks St & Montague St,40.69512845,-73.99595065,17670,Subscriber,1984,1
170,6/1/2013 3:20,6/1/2013 3:23,294,Washington Square E,40.73049393,-73.9957214,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,16688,Subscriber,1989,1
1686,6/1/2013 3:20,6/1/2013 3:48,2012,E 27 St & 1 Ave,40.739445,-73.976806,477,W 41 St & 8 Ave,40.75640548,-73.9900262,16626,Subscriber,1983,1
2962,6/1/2013 3:21,6/1/2013 4:11,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,448,W 37 St & 10 Ave,40.75660359,-73.9979009,15525,Customer,NULL,0
914,6/1/2013 3:22,6/1/2013 3:38,233,Cadman Plaza W & Pierrepont St,40.69475701,-73.99052739,NULL,NULL,NULL,NULL,16461,Subscriber,1988,1
2756,6/1/2013 3:25,6/1/2013 4:11,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,448,W 37 St & 10 Ave,40.75660359,-73.9979009,17548,Customer,NULL,0
977,6/1/2013 3:26,6/1/2013 3:42,406,Hicks St & Montague St,40.69512845,-73.99595065,463,9 Ave & W 16 St,40.74206539,-74.00443172,20194,Subscriber,1988,1
873,6/1/2013 3:26,6/1/2013 3:40,515,W 43 St & 10 Ave,40.76009437,-73.99461843,346,Bank St & Hudson St,40.73652889,-74.00618026,14962,Subscriber,1965,1
838,6/1/2013 3:31,6/1/2013 3:45,79,Franklin St & W Broadway,40.71911552,-74.00666661,459,W 20 St & 11 Ave,40.746745,-74.007756,16248,Subscriber,1980,1
831,6/1/2013 3:32,6/1/2013 3:45,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,225,W 14 St & The High Line,40.74195138,-74.00803013,15551,Subscriber,1977,2
835,6/1/2013 3:32,6/1/2013 3:46,257,Lispenard St & Broadway,40.71939226,-74.00247214,311,Norfolk St & Broome St,40.7172274,-73.98802084,17561,Customer,NULL,0
820,6/1/2013 3:33,6/1/2013 3:46,439,E 4 St & 2 Ave,40.7262807,-73.98978041,507,E 25 St & 2 Ave,40.73912601,-73.97973776,15875,Subscriber,1985,1
3453,6/1/2013 3:36,6/1/2013 4:33,212,W 16 St & The High Line,40.74334935,-74.00681753,417,Barclay St & Church St,40.71291224,-74.01020234,16379,Customer,NULL,0
1057,6/1/2013 3:36,6/1/2013 3:54,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,349,Rivington St & Ridge St,40.71850211,-73.98329859,19686,Subscriber,1963,1
8962,6/1/2013 3:39,6/1/2013 6:09,293,Lafayette St & E 8 St,40.73020661,-73.99102628,417,Barclay St & Church St,40.71291224,-74.01020234,19940,Customer,NULL,0
3171,6/1/2013 3:40,6/1/2013 4:33,368,Carmine St & 6 Ave,40.73038599,-74.00214988,417,Barclay St & Church St,40.71291224,-74.01020234,17970,Customer,NULL,0
341,6/1/2013 3:42,6/1/2013 3:48,514,12 Ave & W 40 St,40.76087502,-74.00277668,440,E 45 St & 3 Ave,40.75255434,-73.97282625,19848,Subscriber,1993,1
656,6/1/2013 3:43,6/1/2013 3:54,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,18069,Customer,NULL,0
5402,6/1/2013 3:47,6/1/2013 5:17,358,Christopher St & Greenwich St,40.73291553,-74.00711384,358,Christopher St & Greenwich St,40.73291553,-74.00711384,19419,Customer,NULL,0
5340,6/1/2013 3:48,6/1/2013 5:17,358,Christopher St & Greenwich St,40.73291553,-74.00711384,358,Christopher St & Greenwich St,40.73291553,-74.00711384,15937,Customer,NULL,0
136,6/1/2013 3:48,6/1/2013 3:50,347,Greenwich St & W Houston St,40.728846,-74.008591,127,Barrow St & Hudson St,40.73172428,-74.00674436,15170,Subscriber,1983,1
3317,6/1/2013 3:50,6/1/2013 4:45,523,W 38 St & 8 Ave,40.75466591,-73.99138152,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,16785,Customer,NULL,0
745,6/1/2013 3:50,6/1/2013 4:03,528,2 Ave & E 31 St,40.74290902,-73.97706058,305,E 58 St & 3 Ave,40.76095756,-73.96724467,16851,Customer,NULL,0
3244,6/1/2013 3:51,6/1/2013 4:45,293,Lafayette St & E 8 St,40.73020661,-73.99102628,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,19189,Customer,NULL,0
697,6/1/2013 3:52,6/1/2013 4:04,528,2 Ave & E 31 St,40.74290902,-73.97706058,NULL,NULL,NULL,NULL,17283,Customer,NULL,0
8156,6/1/2013 3:53,6/1/2013 6:09,293,Lafayette St & E 8 St,40.73020661,-73.99102628,417,Barclay St & Church St,40.71291224,-74.01020234,15708,Customer,NULL,0
638,6/1/2013 3:54,6/1/2013 4:05,350,Clinton St & Grand St,40.71559509,-73.9870295,434,9 Ave & W 18 St,40.74317449,-74.00366443,18130,Customer,NULL,0
1765,6/1/2013 3:55,6/1/2013 4:24,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,20076,Customer,NULL,0
1770,6/1/2013 3:55,6/1/2013 4:25,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,18069,Customer,NULL,0
837,6/1/2013 3:58,6/1/2013 4:12,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,247,Perry St & Bleecker St,40.73535398,-74.00483091,18639,Subscriber,1984,1
863,6/1/2013 4:07,6/1/2013 4:22,295,Pike St & E Broadway,40.71406667,-73.99293911,410,Suffolk St & Stanton St,40.72066442,-73.98517977,18855,Subscriber,1987,1
482,6/1/2013 4:08,6/1/2013 4:16,432,E 7 St & Avenue A,40.72621788,-73.98379855,480,W 53 St & 10 Ave,40.76669671,-73.99061728,15628,Subscriber,1969,1
37458,6/1/2013 3:34,6/1/2013 13:58,512,W 29 St & 9 Ave,40.7500727,-73.99839279,337,Old Slip & Front St,40.7037992,-74.00838676,18709,Subscriber,1960,1
1344,6/1/2013 4:15,6/1/2013 4:38,406,Hicks St & Montague St,40.69512845,-73.99595065,150,E 2 St & Avenue C,40.7208736,-73.98085795,17621,Subscriber,1989,1
647,6/1/2013 4:19,6/1/2013 4:30,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,19958,Subscriber,1985,1
514,6/1/2013 4:20,6/1/2013 4:28,229,Great Jones St,40.72743423,-73.99379025,357,E 11 St & Broadway,40.73261787,-73.99158043,17816,Subscriber,1983,1
985,6/1/2013 4:25,6/1/2013 4:41,375,Mercer St & Bleecker St S,40.72679454,-73.99695094,238,Bank St & Washington St,40.7361967,-74.00859207,16235,Subscriber,1984,1
668,6/1/2013 4:25,6/1/2013 4:36,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,348,W Broadway & Spring St,40.72490985,-74.00154702,16949,Subscriber,1973,1
1411,6/1/2013 4:27,6/1/2013 4:50,282,Kent Ave & S 11 St,40.70764494,-73.96841526,418,Front St & Gold St,40.70224,-73.982578,18318,Subscriber,1981,1
928,6/1/2013 4:30,6/1/2013 4:45,503,E 20 St & Park Ave,40.73827428,-73.98751968,459,W 20 St & 11 Ave,40.746745,-74.007756,17747,Subscriber,1984,1
1944,6/1/2013 4:33,6/1/2013 5:05,426,West St & Chambers St,40.71754834,-74.01322069,306,Cliff St & Fulton St,40.70823502,-74.00530063,18976,Customer,NULL,0
1920,6/1/2013 4:33,6/1/2013 5:05,265,Stanton St & Chrystie St,40.72229346,-73.99147535,306,Cliff St & Fulton St,40.70823502,-74.00530063,19169,Customer,NULL,0
217,6/1/2013 4:50,6/1/2013 4:54,116,W 17 St & 8 Ave,40.74177603,-74.00149746,446,W 24 St & 7 Ave,40.74487634,-73.99529885,20137,Subscriber,1966,1
620,6/1/2013 4:50,6/1/2013 5:01,435,W 21 St & 6 Ave,40.74173969,-73.99415556,NULL,NULL,NULL,NULL,18327,Subscriber,1949,1
7515,6/1/2013 4:52,6/1/2013 6:57,508,W 46 St & 11 Ave,40.76341379,-73.99667444,453,W 22 St & 8 Ave,40.74475148,-73.99915362,16668,Subscriber,1975,1
1750,6/1/2013 4:52,6/1/2013 5:21,229,Great Jones St,40.72743423,-73.99379025,305,E 58 St & 3 Ave,40.76095756,-73.96724467,19402,Customer,NULL,0
539,6/1/2013 4:58,6/1/2013 5:07,403,E 2 St & 2 Ave,40.72502876,-73.99069656,348,W Broadway & Spring St,40.72490985,-74.00154702,18454,Subscriber,1982,1
6898,6/1/2013 5:02,6/1/2013 6:57,508,W 46 St & 11 Ave,40.76341379,-73.99667444,432,E 7 St & Avenue A,40.72621788,-73.98379855,16371,Subscriber,1975,1
853,6/1/2013 5:03,6/1/2013 5:17,509,9 Ave & W 22 St,40.7454973,-74.00197139,368,Carmine St & 6 Ave,40.73038599,-74.00214988,15608,Subscriber,1978,1
531,6/1/2013 5:18,6/1/2013 5:27,463,9 Ave & W 16 St,40.74206539,-74.00443172,212,W 16 St & The High Line,40.74334935,-74.00681753,17055,Subscriber,1977,1
3474,6/1/2013 5:23,6/1/2013 6:21,306,Cliff St & Fulton St,40.70823502,-74.00530063,345,W 13 St & 6 Ave,40.73649403,-73.99704374,19169,Customer,NULL,0
993,6/1/2013 5:37,6/1/2013 5:54,465,Broadway & W 41 St,40.75513557,-73.98658032,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,18018,Customer,NULL,0
864,6/1/2013 5:38,6/1/2013 5:52,532,S 5 Pl & S 5 St,40.710451,-73.960876,150,E 2 St & Avenue C,40.7208736,-73.98085795,16275,Customer,NULL,0
1267,6/1/2013 5:42,6/1/2013 6:03,473,Rivington St & Chrystie St,40.72110063,-73.9919254,2012,E 27 St & 1 Ave,40.739445,-73.976806,15408,Subscriber,1986,1
426,6/1/2013 5:45,6/1/2013 5:52,268,Howard St & Centre St,40.71910537,-73.99973337,268,Howard St & Centre St,40.71910537,-73.99973337,17148,Subscriber,1983,2
861,6/1/2013 5:50,6/1/2013 6:04,128,MacDougal St & Prince St,40.72710258,-74.00297088,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,19728,Subscriber,1970,1
864,6/1/2013 5:51,6/1/2013 6:05,517,Pershing Square South,40.751581,-73.97791,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,18298,Customer,NULL,0
8902,6/1/2013 5:51,6/1/2013 8:20,233,Cadman Plaza W & Pierrepont St,40.69475701,-73.99052739,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,18154,Customer,NULL,0
318,6/1/2013 5:55,6/1/2013 6:01,334,W 20 St & 7 Ave,40.74238787,-73.99726235,79,Franklin St & W Broadway,40.71911552,-74.00666661,19376,Subscriber,1984,1
725,6/1/2013 5:58,6/1/2013 6:10,313,Washington Ave & Park Ave,40.69610226,-73.96751037,430,York St & Jay St,40.7014851,-73.98656928,16023,Subscriber,1973,2
1474,6/1/2013 6:01,6/1/2013 6:25,312,Allen St & Stanton St,40.722055,-73.989111,529,W 42 St & 8 Ave,40.7575699,-73.99098507,19521,Subscriber,1980,1
824,6/1/2013 6:02,6/1/2013 6:16,511,E 14 St & Avenue B,40.72938685,-73.97772429,529,W 42 St & 8 Ave,40.7575699,-73.99098507,19395,Subscriber,1960,1
388,6/1/2013 6:06,6/1/2013 6:13,462,W 22 St & 10 Ave,40.74691959,-74.00451887,521,8 Ave & W 31 St N,40.75096735,-73.99444208,20340,Subscriber,1966,1
743,6/1/2013 6:10,6/1/2013 6:22,391,Clark St & Henry St,40.69760127,-73.99344559,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,15301,Subscriber,1976,1
2690,6/1/2013 6:10,6/1/2013 6:55,444,Broadway & W 24 St,40.7423543,-73.98915076,152,Warren St & Church St,40.71473993,-74.00910627,18029,Subscriber,1943,1
450,6/1/2013 6:10,6/1/2013 6:18,469,Broadway & W 53 St,40.76344058,-73.98268129,461,E 20 St & 2 Ave,40.73587678,-73.98205027,18403,Subscriber,1983,1
745,6/1/2013 6:11,6/1/2013 6:24,461,E 20 St & 2 Ave,40.73587678,-73.98205027,268,Howard St & Centre St,40.71910537,-73.99973337,17534,Subscriber,1980,1
1648,6/1/2013 6:12,6/1/2013 6:39,444,Broadway & W 24 St,40.7423543,-73.98915076,285,Broadway & E 14 St,40.73454567,-73.99074142,19908,Subscriber,1985,1
524,6/1/2013 6:14,6/1/2013 6:23,285,Broadway & E 14 St,40.73454567,-73.99074142,363,West Thames St,40.70834698,-74.01713445,16947,Customer,NULL,0
521,6/1/2013 6:14,6/1/2013 6:23,285,Broadway & E 14 St,40.73454567,-73.99074142,346,Bank St & Hudson St,40.73652889,-74.00618026,17746,Customer,NULL,0
7510,6/1/2013 6:15,6/1/2013 8:21,233,Cadman Plaza W & Pierrepont St,40.69475701,-73.99052739,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,19916,Customer,NULL,0
116,6/1/2013 6:17,6/1/2013 6:19,173,Broadway & W 49 St,40.76068327,-73.98452729,456,E 53 St & Madison Ave,40.7597108,-73.97402311,16326,Subscriber,1970,1
1689,6/1/2013 6:17,6/1/2013 6:45,462,W 22 St & 10 Ave,40.74691959,-74.00451887,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,19964,Subscriber,1959,1
442,6/1/2013 6:17,6/1/2013 6:25,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,19868,Subscriber,1964,1
2177,6/1/2013 6:17,6/1/2013 6:54,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,238,Bank St & Washington St,40.7361967,-74.00859207,17060,Subscriber,1988,1
845,6/1/2013 6:19,6/1/2013 6:33,404,9 Ave & W 14 St,40.7405826,-74.00550867,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,19330,Subscriber,1972,1
1898,6/1/2013 6:23,6/1/2013 6:55,128,MacDougal St & Prince St,40.72710258,-74.00297088,482,W 15 St & 7 Ave,40.73935542,-73.99931783,18698,Subscriber,1979,1
516,6/1/2013 6:24,6/1/2013 6:32,358,Christopher St & Greenwich St,40.73291553,-74.00711384,445,E 10 St & Avenue A,40.72740794,-73.98142006,19935,Subscriber,1978,1
961,6/1/2013 6:30,6/1/2013 6:46,488,W 39 St & 9 Ave,40.75645824,-73.99372222,345,W 13 St & 6 Ave,40.73649403,-73.99704374,17705,Subscriber,1980,1
718,6/1/2013 6:35,6/1/2013 6:47,348,W Broadway & Spring St,40.72490985,-74.00154702,79,Franklin St & W Broadway,40.71911552,-74.00666661,16756,Subscriber,1983,2
601,6/1/2013 6:37,6/1/2013 6:47,447,8 Ave & W 52 St,40.76370739,-73.9851615,521,8 Ave & W 31 St N,40.75096735,-73.99444208,16283,Subscriber,1987,1
217,6/1/2013 6:39,6/1/2013 6:42,368,Carmine St & 6 Ave,40.73038599,-74.00214988,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,17057,Subscriber,1976,1
252,6/1/2013 6:41,6/1/2013 6:45,116,W 17 St & 8 Ave,40.74177603,-74.00149746,297,E 15 St & 3 Ave,40.734232,-73.986923,20100,Subscriber,1964,1
605,6/1/2013 6:32,6/1/2013 6:42,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,500,Broadway & W 51 St,40.76228826,-73.98336183,15678,Subscriber,1962,1
1042,6/1/2013 6:42,6/1/2013 7:00,507,E 25 St & 2 Ave,40.73912601,-73.97973776,525,W 34 St & 11 Ave,40.75594159,-74.0021163,15414,Subscriber,1972,1
1952,6/1/2013 6:44,6/1/2013 7:16,497,E 17 St & Broadway,40.73704984,-73.99009296,314,Cadman Plaza West & Montague St,40.69383,-73.990539,16532,Subscriber,1974,2
3080,6/1/2013 6:45,6/1/2013 7:37,305,E 58 St & 3 Ave,40.76095756,-73.96724467,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,16633,Customer,NULL,0
1248,6/1/2013 6:46,6/1/2013 7:07,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,16281,Subscriber,1963,2
222,6/1/2013 6:48,6/1/2013 6:52,470,W 20 St & 8 Ave,40.74345335,-74.00004031,459,W 20 St & 11 Ave,40.746745,-74.007756,17401,Subscriber,1963,1
675,6/1/2013 6:49,6/1/2013 7:00,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,229,Great Jones St,40.72743423,-73.99379025,16548,Subscriber,1974,1
544,6/1/2013 6:49,6/1/2013 6:59,388,W 26 St & 10 Ave,40.74971775,-74.00295035,455,1 Ave & E 44 St,40.75001986,-73.96905301,14927,Subscriber,1970,1
376,6/1/2013 6:51,6/1/2013 6:57,350,Clinton St & Grand St,40.71559509,-73.9870295,355,Bayard St & Baxter St,40.71602118,-73.99974372,18149,Subscriber,1975,1
116,6/1/2013 6:52,6/1/2013 6:54,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,345,W 13 St & 6 Ave,40.73649403,-73.99704374,16653,Subscriber,1969,1
453,6/1/2013 6:55,6/1/2013 7:02,376,John St & William St,40.70862144,-74.00722156,260,Broad St & Bridge St,40.70365182,-74.01167797,19362,Subscriber,1980,2
998,6/1/2013 6:54,6/1/2013 7:11,296,Division St & Bowery,40.71413089,-73.9970468,472,E 32 St & Park Ave,40.7457121,-73.98194829,14890,Subscriber,1987,1
1419,6/1/2013 6:56,6/1/2013 7:20,426,West St & Chambers St,40.71754834,-74.01322069,446,W 24 St & 7 Ave,40.74487634,-73.99529885,18466,Subscriber,1943,1
1478,6/1/2013 6:57,6/1/2013 7:22,445,E 10 St & Avenue A,40.72740794,-73.98142006,225,W 14 St & The High Line,40.74195138,-74.00803013,16799,Subscriber,1987,1
1746,6/1/2013 6:58,6/1/2013 7:27,466,W 25 St & 6 Ave,40.74395411,-73.99144871,72,W 52 St & 11 Ave,40.76727216,-73.99392888,20204,Subscriber,1971,1
413,6/1/2013 7:00,6/1/2013 7:06,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,271,Ashland Pl & Hanson Pl,40.68522672,-73.97800148,19347,Subscriber,1991,1
475,6/1/2013 6:57,6/1/2013 7:05,2012,E 27 St & 1 Ave,40.739445,-73.976806,455,1 Ave & E 44 St,40.75001986,-73.96905301,16453,Subscriber,1967,1
1025,6/1/2013 7:04,6/1/2013 7:21,127,Barrow St & Hudson St,40.73172428,-74.00674436,72,W 52 St & 11 Ave,40.76727216,-73.99392888,15177,Subscriber,1974,1
689,6/1/2013 7:04,6/1/2013 7:15,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,314,Cadman Plaza West & Montague St,40.69383,-73.990539,19371,Subscriber,1971,1
1424,6/1/2013 7:03,6/1/2013 7:26,152,Warren St & Church St,40.71473993,-74.00910627,249,Harrison St & Hudson St,40.71870987,-74.0090009,16886,Subscriber,1953,1
2260,6/1/2013 7:04,6/1/2013 7:42,146,Hudson St & Reade St,40.71625008,-74.0091059,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,17353,Subscriber,1973,1
30451,6/1/2013 7:05,6/1/2013 15:33,453,W 22 St & 8 Ave,40.74475148,-73.99915362,326,E 11 St & 1 Ave,40.72953837,-73.98426726,14552,Subscriber,1980,1
10840,6/1/2013 7:05,6/1/2013 10:06,406,Hicks St & Montague St,40.69512845,-73.99595065,470,W 20 St & 8 Ave,40.74345335,-74.00004031,20057,Subscriber,1982,2
348,6/1/2013 7:06,6/1/2013 7:12,509,9 Ave & W 22 St,40.7454973,-74.00197139,521,8 Ave & W 31 St N,40.75096735,-73.99444208,20336,Subscriber,1951,1
957,6/1/2013 7:09,6/1/2013 7:25,525,W 34 St & 11 Ave,40.75594159,-74.0021163,461,E 20 St & 2 Ave,40.73587678,-73.98205027,15414,Subscriber,1972,1
636,6/1/2013 7:12,6/1/2013 7:23,406,Hicks St & Montague St,40.69512845,-73.99595065,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,19599,Subscriber,1968,1
497,6/1/2013 7:13,6/1/2013 7:21,3020,NYCBS Test,40.6466068,-74.01597,492,W 33 St & 7 Ave,40.75019995,-73.99093085,19126,Subscriber,1977,1
773,6/1/2013 7:14,6/1/2013 7:27,492,W 33 St & 7 Ave,40.75019995,-73.99093085,532,S 5 Pl & S 5 St,40.710451,-73.960876,18559,Subscriber,1972,1
1680,6/1/2013 7:16,6/1/2013 7:44,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,255,NYCBS Depot - SSP,40.646768,-74.01651,17606,Customer,NULL,0
1627,6/1/2013 7:17,6/1/2013 7:44,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,347,Greenwich St & W Houston St,40.728846,-74.008591,15870,Customer,NULL,0
802,6/1/2013 7:17,6/1/2013 7:30,363,West Thames St,40.70834698,-74.01713445,358,Christopher St & Greenwich St,40.73291553,-74.00711384,19656,Subscriber,1986,1
424,6/1/2013 7:18,6/1/2013 7:25,361,Allen St & Hester St,40.71605866,-73.99190759,509,9 Ave & W 22 St,40.7454973,-74.00197139,19687,Subscriber,1973,2
211,6/1/2013 7:16,6/1/2013 7:20,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,19502,Subscriber,1974,1
36985,6/1/2013 7:20,6/1/2013 17:36,306,Cliff St & Fulton St,40.70823502,-74.00530063,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,18676,Subscriber,1989,1
696,6/1/2013 7:20,6/1/2013 7:32,348,W Broadway & Spring St,40.72490985,-74.00154702,491,E 24 St & Park Ave S,40.74096374,-73.98602213,18808,Subscriber,1982,1
8775,6/1/2013 7:21,6/1/2013 9:48,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,309,Murray St & West St,40.7149787,-74.013012,16364,Subscriber,1961,1
13945,6/1/2013 7:21,6/1/2013 11:14,472,E 32 St & Park Ave,40.7457121,-73.98194829,NULL,NULL,NULL,NULL,19912,Customer,NULL,0
13933,6/1/2013 7:22,6/1/2013 11:14,472,E 32 St & Park Ave,40.7457121,-73.98194829,519,Pershing Square North,40.751873,-73.977706,14890,Customer,NULL,0
